4806||american express||AMERICAN EXPRESS||||https://storage.googleapis.com/dave-images/images-production/merchants/american-express@3x.png||943||0||2018-09-19 18:30:06||2018-09-19 18:30:06
4983||apple pay cash||Apple||||https://storage.googleapis.com/dave-images/images-production/merchants/apple@3x-20200416.png||1110||0||2018-09-19 18:30:02||2018-09-19 18:30:02
4984||apple pay sent||Apple||||https://storage.googleapis.com/dave-images/images-production/merchants/apple@3x-20200416.png||1166||0||2018-09-19 18:30:01||2018-09-19 18:30:01
4987||applebee||Applebee's||||https://storage.googleapis.com/dave-images/images-production/merchants/applebees@3x.png||3740||0||2018-09-19 18:29:41||2018-09-19 18:29:41
5008||aramark||Aramark||||https://storage.googleapis.com/dave-images/images-production/merchants/aramark@3x.png||1564||0||2018-09-19 18:29:55||2018-09-19 18:29:55
5013||arbys||Arby's||||https://storage.googleapis.com/dave-images/images-production/merchants/arbys@3x.png||3133||0||2018-09-19 18:29:44||2018-09-19 18:29:44
5018||arco||ARCO||||https://storage.googleapis.com/dave-images/images-production/merchants/arco@3x.png||5555||0||2018-09-19 18:29:39||2018-09-19 18:29:39
5130||chipotle||Chipotle Mexican Grill||||https://storage.googleapis.com/dave-images/images-production/merchants/chipotle-mexican-grill@3x.png||6704||0||2018-09-19 18:29:38||2018-09-19 18:29:38
5166||marathon||Marathon||||https://storage.googleapis.com/dave-images/images-production/merchants/marathon-gas@3x.png||5205||0||2018-09-19 18:29:39||2018-09-19 18:29:39
5194||sprint||Sprint||||https://storage.googleapis.com/dave-images/images-production/merchants/sprint@3x-20200416.png||4779||0||2018-09-19 18:29:40||2018-09-19 18:29:40
5207||uber trip||Uber||||https://storage.googleapis.com/dave-images/images-production/merchants/uber@3x-20200416.png||8302||0||2018-09-19 18:29:37||2018-09-19 18:29:37
5366||audible||Audible||||https://storage.googleapis.com/dave-images/images-production/merchants/audible@3x.png||1528||0||2018-09-19 18:29:55||2018-09-19 18:29:55
5376||auntie anne||Auntie Anne's||||https://storage.googleapis.com/dave-images/images-production/merchants/auntie-annes@3x.png||1772||0||2018-09-19 18:29:53||2018-09-19 18:29:53
5491||autozone||AutoZone||||https://storage.googleapis.com/dave-images/images-production/merchants/autozone@3x.png||5117||0||2018-09-19 18:29:39||2018-09-19 18:29:39
5662||bank of america||Bank of America||||https://storage.googleapis.com/dave-images/images-production/merchants/bank-of-america@3x-20200416.png||1815||0||2018-09-19 18:29:53||2018-09-19 18:29:53
5726||barnes noble||Barnes & Noble||||https://storage.googleapis.com/dave-images/images-production/merchants/barnes-noble@3x.png||883||0||2018-09-19 18:30:42||2018-09-19 18:30:42
5761||bath body works||Bath & Body Works||||https://storage.googleapis.com/dave-images/images-production/merchants/bath-body-works@3x.png||965||0||2018-09-19 18:30:05||2018-09-19 18:30:05
5925||best buy||Best Buy||||https://storage.googleapis.com/dave-images/images-production/merchants/best-buy@3x.png||3905||0||2018-09-19 18:29:41||2018-09-19 18:29:41
5958||big lots||Big Lots||||https://storage.googleapis.com/dave-images/images-production/merchants/big-lots@3x.png||2092||0||2018-09-19 18:29:51||2018-09-19 18:29:51
6030||bkofamerica||Bank of America||||https://storage.googleapis.com/dave-images/images-production/merchants/bank-of-america@3x-20200416.png||12603||0||2018-09-19 18:30:41||2018-09-19 18:30:41
6146||boost mobile||Boost Mobile||||https://storage.googleapis.com/dave-images/images-production/merchants/boost-mobile@3x-20200416.png||2453||0||2018-09-19 18:29:49||2018-09-19 18:29:49
6157||boston market||Boston Market||||https://storage.googleapis.com/dave-images/images-production/merchants/boston-market@3x.png||601||0||2018-09-19 18:30:17||2018-09-19 18:30:17
6357||buffalo wild wings||Buffalo Wild Wings||||https://storage.googleapis.com/dave-images/images-production/merchants/buffalo-wild-wings@3x.png||2745||0||2018-09-19 18:29:47||2018-09-19 18:29:47
6380||burger king||Burger King||||https://storage.googleapis.com/dave-images/images-production/merchants/burger-king@3x.png||18839||0||2018-09-19 18:29:35||2018-09-19 18:29:35
6609||capital one||CAPITAL ONE||||https://storage.googleapis.com/dave-images/images-production/merchants/capital-one@3x-20200416.png||13935||0||2018-09-19 18:29:36||2018-09-19 18:29:36
6667||cvs pharmacy||CVS||||https://storage.googleapis.com/dave-images/images-production/merchants/cvs@3x.png||7624||0||2018-09-19 18:29:37||2018-09-19 18:29:37
6877||winco foods||Winco Foods||||https://storage.googleapis.com/dave-images/images-production/merchants/winco-foods@3x.png||1258||0||2018-09-19 18:29:59||2018-09-19 18:29:59
6897||cardtronics||Cardtronics||||https://storage.googleapis.com/dave-images/images-production/merchants/cardtronics@3x.png||3581||0||2018-09-19 18:29:42||2018-09-19 18:29:42
7360||party city||Party City||||https://storage.googleapis.com/dave-images/images-production/merchants/party-city@3x.png||969||0||2018-09-19 18:30:05||2018-09-19 18:30:05
8194||wingstop||Wingstop||||https://storage.googleapis.com/dave-images/images-production/merchants/wingstop@3x.png||2468||0||2018-09-19 18:29:49||2018-09-19 18:29:49
8407||dennys||Denny's||||https://storage.googleapis.com/dave-images/images-production/merchants/dennys@3x.png||2846||0||2018-09-19 18:29:46||2018-09-19 18:29:46
8491||mcalisters||McAlister's Deli||||https://storage.googleapis.com/dave-images/images-production/merchants/mcalisters-deli@3x.png||509||0||2018-09-19 18:30:21||2018-09-19 18:30:21
9071||jersey mikes subs||Jersey Mike's Subs||||https://storage.googleapis.com/dave-images/images-production/merchants/jersey-mikes-subs@3x.png||631||0||2018-09-19 18:30:15||2018-09-19 18:30:15
9630||king soopers||King Soopers||||https://storage.googleapis.com/dave-images/images-production/merchants/king-soopers@3x.png||573||0||2018-09-19 18:30:18||2018-09-19 18:30:18
9728||single discover payment||DISCOVER Card||||https://storage.googleapis.com/dave-images/images-production/merchants/discover-card@3x.png||1874||0||2018-09-19 18:29:52||2018-09-19 18:29:52
10751||charlotte russe||Charlotte Russe||||https://storage.googleapis.com/dave-images/images-production/merchants/charlotte-russe@3x.png||907||0||2018-09-19 18:30:07||2018-09-19 18:30:07
12197||rallys||Rally's||||https://storage.googleapis.com/dave-images/images-production/merchants/checkers-and-rallys@3x.png||1906||0||2018-09-19 18:29:52||2018-09-19 18:29:52
13205||carters||Carter's||||https://storage.googleapis.com/dave-images/images-production/merchants/carters@3x.png||940||0||2018-09-19 18:30:06||2018-09-19 18:30:06
13653||churchs chicken||Church's Chicken||||https://storage.googleapis.com/dave-images/images-production/merchants/churchs-chicken@3x.png||1226||0||2018-09-19 18:30:00||2018-09-19 18:30:00
13929||dollar general||Dollar General||||https://storage.googleapis.com/dave-images/images-production/merchants/dollar-general@3x.png||2601||0||2018-09-19 18:29:48||2018-09-19 18:29:48
15027||petroleu||Admiral Petroleum||||https://storage.googleapis.com/dave-images/images-production/merchants/admiral-petroleum@3x.png||1055||0||2018-09-19 18:30:04||2018-09-19 18:30:04
16202||hulu||Hulu||||https://storage.googleapis.com/dave-images/images-production/merchants/hulu@3x-20200416.png||7163||0||2018-09-19 18:29:37||2018-09-19 18:29:37
16772||time warner cabl||Time Warner Cable||||https://storage.googleapis.com/dave-images/images-production/merchants/time-warner-cable@3x.png||2298||0||2018-09-19 18:29:50||2018-09-19 18:29:50
16997||holiday station store||Holiday Station Store||||https://storage.googleapis.com/dave-images/images-production/merchants/holiday-station-store@3x.png||677||0||2018-09-19 18:30:14||2018-09-19 18:30:14
17373||microsoft xb||MICROSOFT *XBOX||||https://storage.googleapis.com/dave-images/images-production/merchants/microsoft-xbox@3x.png||5796||0||2018-09-19 18:29:38||2018-09-19 18:29:38
17538||poshmark||POSHMARK||||https://storage.googleapis.com/dave-images/images-production/merchants/poshmark@3x.png||574||0||2018-09-19 18:30:18||2018-09-19 18:30:18
17593||jimmy john||JIMMY JOHNS||||https://storage.googleapis.com/dave-images/images-production/merchants/jimmy-johns@3x.png||2963||0||2018-09-19 18:29:45||2018-09-19 18:29:45
17732||fred meyer||Fred Meyer||||https://storage.googleapis.com/dave-images/images-production/merchants/fred-meyer@3x.png||993||0||2018-09-19 18:30:05||2018-09-19 18:30:05
17737||planet fitnes||Planet Fitness||||https://storage.googleapis.com/dave-images/images-production/merchants/planet-fitness@3x-20200416.png||1913||0||2018-09-19 18:29:52||2018-09-19 18:29:52
17772||metropcs||MetroPCS||||https://storage.googleapis.com/dave-images/images-production/merchants/metropcs@3x-20200416.png||5679||0||2018-09-19 18:29:39||2018-09-19 18:29:39
18046||frys food drg||Fry's Food and Drug||||https://storage.googleapis.com/dave-images/images-production/merchants/frys-food-and-drug@3x.png||1493||0||2018-09-19 18:29:56||2018-09-19 18:29:56
18246||cumberland farm||CUMBERLAND FARMS||||https://storage.googleapis.com/dave-images/images-production/merchants/cumberland-farms@3x.png||1067||0||2018-09-19 18:30:03||2018-09-19 18:30:03
18336||family dollar||Family Dollar||||https://storage.googleapis.com/dave-images/images-production/merchants/family-dollar@3x.png||12890||0||2018-09-19 18:29:36||2018-09-19 18:29:36
18355||zaxbys||Zaxby's||||https://storage.googleapis.com/dave-images/images-production/merchants/zaxbys@3x.png||3316||0||2018-09-19 18:29:42||2018-09-19 18:29:42
18389||qapital||QAPITAL||||https://storage.googleapis.com/dave-images/images-production/merchants/qapital@3x.png||1316||0||2018-09-19 18:29:58||2018-09-19 18:29:58
18496||winn dixie||Winn-Dixie||||https://storage.googleapis.com/dave-images/images-production/merchants/winn-dixie@3x.png||1642||0||2018-09-19 18:29:54||2018-09-19 18:29:54
18592||mcdonald||McDonald's||||https://storage.googleapis.com/dave-images/images-production/merchants/mcdonalds@3x-20200416.png||53788||0||2018-09-19 18:29:34||2018-09-19 18:29:34
18644||jiffy lube||Jiffy Lube||||https://storage.googleapis.com/dave-images/images-production/merchants/jiffy-lube@3x.png||503||0||2018-09-19 18:30:22||2018-09-19 18:30:22
18744||ruby tuesday||Ruby Tuesday||||https://storage.googleapis.com/dave-images/images-production/merchants/ruby-tuesday@3x.png||474||0||2018-09-19 18:30:24||2018-09-19 18:30:24
18807||sport clips||Sport Clips||||https://storage.googleapis.com/dave-images/images-production/merchants/sport-clips@3x.png||496||0||2018-09-19 18:30:22||2018-09-19 18:30:22
18847||papa johns||Papa John's||||https://storage.googleapis.com/dave-images/images-production/merchants/papa-johns@3x.png||4121||0||2018-09-19 18:29:41||2018-09-19 18:29:41
18862||tropical smoothie cafe||Tropical Smoothie Cafe||||https://storage.googleapis.com/dave-images/images-production/merchants/tropical-smoothie-cafe@3x.png||707||0||2018-09-19 18:30:13||2018-09-19 18:30:13
19039||zumiez||Zumiez||||https://storage.googleapis.com/dave-images/images-production/merchants/zumiez@3x.png||537||0||2018-09-19 18:30:20||2018-09-19 18:30:20
19094||sbarro||Sbarro||||undefined||503||0||2018-09-19 18:30:22||2018-09-19 18:30:22
19109||wienerschnitzel||Wienerschnitzel||||https://storage.googleapis.com/dave-images/images-production/merchants/wienerschnitzel@3x.png||499||0||2018-09-19 18:30:22||2018-09-19 18:30:22
19133||public storage||Public Storage||||https://storage.googleapis.com/dave-images/images-production/merchants/public-storage@3x-20200416.png||709||0||2018-09-19 18:30:13||2018-09-19 18:30:13
19205||cinnabon||Cinnabon||||https://storage.googleapis.com/dave-images/images-production/merchants/cinnabon@3x.png||561||0||2018-09-19 18:30:19||2018-09-19 18:30:19
19207||hot topic||Hot Topic||||https://storage.googleapis.com/dave-images/images-production/merchants/hot-topic@3x.png||553||0||2018-09-19 18:30:19||2018-09-19 18:30:19
19249||spirit airlines||Spirit Airlines||||https://storage.googleapis.com/dave-images/images-production/merchants/spirit-airlines@3x.png||471||0||2018-09-19 18:30:24||2018-09-19 18:30:24
19293||dish network||DISH Network||||https://storage.googleapis.com/dave-images/images-production/merchants/dish-network@3x-20200416.png||529||0||2018-09-19 18:30:20||2018-09-19 18:30:20
19329||cold stone creamery||Cold Stone Creamery||||https://storage.googleapis.com/dave-images/images-production/merchants/cold-stone-creamery@3x.png||600||0||2018-09-19 18:30:17||2018-09-19 18:30:17
19349||centurylink||CenturyLink||||https://storage.googleapis.com/dave-images/images-production/merchants/century-link@3x-20200416.png||604||0||2018-09-19 18:30:16||2018-09-19 18:30:16
19473||ymca||YMCA||||https://storage.googleapis.com/dave-images/images-production/merchants/ymca@3x-20200416.png||611||0||2018-09-19 18:30:16||2018-09-19 18:30:16
19519||ebay||Ebay||||https://storage.googleapis.com/dave-images/images-production/merchants/ebay@3x.png||738||0||2018-09-19 18:30:12||2018-09-19 18:30:12
19542||office depot||Office Depot||||https://storage.googleapis.com/dave-images/images-production/merchants/office-depot@3x.png||555||0||2018-09-19 18:30:19||2018-09-19 18:30:19
19585||marshall||MARSHALLS||||https://storage.googleapis.com/dave-images/images-production/merchants/marshalls@3x.png||2600||0||2018-09-19 18:29:48||2018-09-19 18:29:48
19739||pollo tropical||Pollo Tropical||||https://storage.googleapis.com/dave-images/images-production/merchants/pollo-tropical@3x.png||587||0||2018-09-19 18:30:17||2018-09-19 18:30:17
19748||cents only store||99Cents Only Store||||https://storage.googleapis.com/dave-images/images-production/merchants/99cents-only-store@3x.png||540||0||2018-09-19 18:30:20||2018-09-19 18:30:20
19968||google music||Google Music||||https://storage.googleapis.com/dave-images/images-production/merchants/google-music@3x-20200416.png||769||0||2018-09-19 18:30:11||2018-09-19 18:30:11
20012||weis markets||Weis Markets||||https://storage.googleapis.com/dave-images/images-production/merchants/weis-markets@3x.png||451||0||2018-09-19 18:30:25||2018-09-19 18:30:25
20023||texas roadhouse||Texas Roadhouse||||https://storage.googleapis.com/dave-images/images-production/merchants/texas-roadhouse@3x.png||952||0||2018-09-19 18:30:06||2018-09-19 18:30:06
20026||el pollo loco||El Pollo Loco||||https://storage.googleapis.com/dave-images/images-production/merchants/el-pollo-loco@3x.png||742||0||2018-09-19 18:30:12||2018-09-19 18:30:12
20027||la fitness||LA Fitness||||https://storage.googleapis.com/dave-images/images-production/merchants/la-fitness@3x-20200416.png||812||0||2018-09-19 18:30:10||2018-09-19 18:30:10
20057||ikea||IKEA||||https://storage.googleapis.com/dave-images/images-production/merchants/ikea@3x-01.png||709||0||2018-09-19 18:30:13||2018-09-19 18:30:13
20080||five guys||Five Guys||||https://storage.googleapis.com/dave-images/images-production/merchants/five-guys@3x.png||922||0||2018-09-19 18:30:07||2018-09-19 18:30:07
20122||taco cabana||Taco Cabana||||https://storage.googleapis.com/dave-images/images-production/merchants/taco-cabana@3x.png||763||0||2018-09-19 18:30:11||2018-09-19 18:30:11
20161||cracker barrel||Cracker Barrel Old Country Store||||https://storage.googleapis.com/dave-images/images-production/merchants/cracker-barrel-old-country-store@3x.png||917||0||2018-09-19 18:30:07||2018-09-19 18:30:07
20164||regal cinemas||Regal Cinemas||||https://storage.googleapis.com/dave-images/images-production/merchants/regal-cinemas@3x.png||784||0||2018-09-19 18:30:10||2018-09-19 18:30:10
20182||six flags||Six Flags||||https://storage.googleapis.com/dave-images/images-production/merchants/six-flags@3x-20200416.png||829||0||2018-09-19 18:30:09||2018-09-19 18:30:09
20184||piggly wiggly||Piggly Wiggly||||https://storage.googleapis.com/dave-images/images-production/merchants/piggly-wiggly@3x.png||650||0||2018-09-19 18:30:14||2018-09-19 18:30:14
20187||red lobster||Red Lobster||||https://storage.googleapis.com/dave-images/images-production/merchants/red-lobster@3x.png||1115||0||2018-09-19 18:30:02||2018-09-19 18:30:02
20192||checkers and rally||Checkers and Rally's||||https://storage.googleapis.com/dave-images/images-production/merchants/checkers-and-rallys@3x.png||937||0||2018-09-19 18:30:06||2018-09-19 18:30:06
20201||macys||Macy's||||https://storage.googleapis.com/dave-images/images-production/merchants/macys@3x.png||760||0||2018-09-19 18:30:11||2018-09-19 18:30:11
20212||great clips||Great Clips||||https://storage.googleapis.com/dave-images/images-production/merchants/great-clips@3x.png||1122||0||2018-09-19 18:30:02||2018-09-19 18:30:02
20233||jamba juice||Jamba Juice||||https://storage.googleapis.com/dave-images/images-production/merchants/jamba-juice@3x.png||851||0||2018-09-19 18:30:08||2018-09-19 18:30:08
20285||firehouse subs||Firehouse Subs||||https://storage.googleapis.com/dave-images/images-production/merchants/firehouse-subs@3x.png||997||0||2018-09-19 18:30:05||2018-09-19 18:30:05
20294||moviepass||Moviepass||||https://storage.googleapis.com/dave-images/images-production/merchants/moviepass@3x.png||1062||0||2018-09-19 18:30:03||2018-09-19 18:30:03
20325||red robin||Red Robin||||https://storage.googleapis.com/dave-images/images-production/merchants/red-robin@3x.png||1152||0||2018-09-19 18:30:01||2018-09-19 18:30:01
20326||payless||Payless Shoesource||||https://storage.googleapis.com/dave-images/images-production/merchants/payless-shoesource@3x.png||993||0||2018-09-19 18:30:41||2018-09-19 18:30:41
20347||planet fit||Planet Fitness||||https://storage.googleapis.com/dave-images/images-production/merchants/planet-fitness@3x-20200416.png||2805||0||2018-09-19 18:29:47||2018-09-19 18:29:47
20354||qdoba||Qdoba||||https://storage.googleapis.com/dave-images/images-production/merchants/qdoba@3x.png||1055||0||2018-09-19 18:30:04||2018-09-19 18:30:04
20357||sephora||Sephora||||https://storage.googleapis.com/dave-images/images-production/merchants/sephora@3x.png||1221||0||2018-09-19 18:30:00||2018-09-19 18:30:00
20392||duane reade||Duane Reade||||https://storage.googleapis.com/dave-images/images-production/merchants/duane-reade@3x.png||623||0||2018-09-19 18:30:16||2018-09-19 18:30:16
20397||enterprise rent car||Enterprise Rent-A-Car||||https://storage.googleapis.com/dave-images/images-production/merchants/enterprise-rent-a-car@3x.png||1126||0||2018-09-19 18:30:02||2018-09-19 18:30:02
20405||nike||Nike||||https://storage.googleapis.com/dave-images/images-production/merchants/nike@3x.png||1184||0||2018-09-19 18:30:01||2018-09-19 18:30:01
20409||lendup||LENDUP||||https://storage.googleapis.com/dave-images/images-production/merchants/lend-up@3x.png||843||0||2018-09-19 18:30:09||2018-09-19 18:30:09
20420||wells fargo||Wells Fargo||||https://storage.googleapis.com/dave-images/images-production/merchants/wells-fargo@3x-20200416.png||8560||0||2018-09-19 18:29:37||2018-09-19 18:29:37
20424||kohls||Kohl's||||https://storage.googleapis.com/dave-images/images-production/merchants/kohls@3x.png||1203||0||2018-09-19 18:30:00||2018-09-19 18:30:00
20436||victoria secret||Victoria's Secret||||https://storage.googleapis.com/dave-images/images-production/merchants/victorias-secret@3x.png||1441||0||2018-09-19 18:29:56||2018-09-19 18:29:56
20444||firehouse||Firehouse Subs||||https://storage.googleapis.com/dave-images/images-production/merchants/firehouse-subs@3x.png||1145||0||2018-09-19 18:30:01||2018-09-19 18:30:01
20470||jpay||JPAY||||https://storage.googleapis.com/dave-images/images-production/merchants/jpay@3x.png||925||0||2018-09-19 18:30:07||2018-09-19 18:30:07
20494||gulf oil||Gulf Oil||||https://storage.googleapis.com/dave-images/images-production/merchants/gulf-oil@3x.png||859||0||2018-09-19 18:30:08||2018-09-19 18:30:08
20498||harris teeter supermarkets||Harris Teeter Supermarkets, Inc.||||https://storage.googleapis.com/dave-images/images-production/merchants/harris-teeter-supermarkets-inc@3x.png||647||0||2018-09-19 18:30:15||2018-09-19 18:30:15
20512||golden corral||Golden Corral||||https://storage.googleapis.com/dave-images/images-production/merchants/golden-corral@3x.png||1357||0||2018-09-19 18:29:57||2018-09-19 18:29:57
20528||costco gas||Costco Gas||||https://storage.googleapis.com/dave-images/images-production/merchants/costco-gas@3x.png||874||0||2018-09-19 18:30:08||2018-09-19 18:30:08
20534||wegmans||Wegmans Food Markets||||https://storage.googleapis.com/dave-images/images-production/merchants/wegmans@3x.png||599||0||2018-09-19 18:30:42||2018-09-19 18:30:42
20536||smoothie king||Smoothie King||||https://storage.googleapis.com/dave-images/images-production/merchants/smoothie-king@3x.png||1055||0||2018-09-19 18:30:04||2018-09-19 18:30:04
20557||lowes||LOWES||||https://storage.googleapis.com/dave-images/images-production/merchants/lowes@3x.png||1072||0||2018-09-19 18:30:03||2018-09-19 18:30:03
20563||krispy kreme||Krispy Kreme||||https://storage.googleapis.com/dave-images/images-production/merchants/krispy-kreme@3x.png||1384||0||2018-09-19 18:29:57||2018-09-19 18:29:57
20570||giant eagle||Giant Eagle||||https://storage.googleapis.com/dave-images/images-production/merchants/giant-eagle@3x.png||767||0||2018-09-19 18:30:11||2018-09-19 18:30:11
20578||fandango||Fandango||||https://storage.googleapis.com/dave-images/images-production/merchants/fandango@3x.png||1286||0||2018-09-19 18:29:58||2018-09-19 18:29:58
20579||navy exchange||NAVY EXCHANGE||||https://storage.googleapis.com/dave-images/images-production/merchants/navy-exchange@3x.png||452||0||2018-09-19 18:30:25||2018-09-19 18:30:25
20589||suntrust||SUNTRUST bank||||https://storage.googleapis.com/dave-images/images-production/merchants/suntrust-bank@3x.png||765||0||2018-09-19 18:30:11||2018-09-19 18:30:11
20592||nordstrom||Nordstrom||||https://storage.googleapis.com/dave-images/images-production/merchants/nordstrom@3x.png||909||0||2018-09-19 18:30:07||2018-09-19 18:30:07
20612||staples||Staples||||https://storage.googleapis.com/dave-images/images-production/merchants/staples@3x.png||1032||0||2018-09-19 18:30:04||2018-09-19 18:30:04
20619||kmart||Kmart||||https://storage.googleapis.com/dave-images/images-production/merchants/kmart@3x.png||1141||0||2018-09-19 18:30:01||2018-09-19 18:30:01
20650||pilot travel||Pilot Travel Center||||https://storage.googleapis.com/dave-images/images-production/merchants/pilot-travel-center@3x.png||943||0||2018-09-19 18:30:06||2018-09-19 18:30:06
20651||pilot travel center||Pilot Travel Center||||https://storage.googleapis.com/dave-images/images-production/merchants/pilot-travel-center@3x.png||1036||0||2018-09-19 18:30:04||2018-09-19 18:30:04
20667||caseys gen store||CASEYS GEN STORE||||https://storage.googleapis.com/dave-images/images-production/merchants/caseys-gen-store@3x.png||711||0||2018-09-19 18:30:13||2018-09-19 18:30:13
20719||etsy||Etsy||||https://storage.googleapis.com/dave-images/images-production/merchants/etsy@3x.png||1326||0||2018-09-19 18:29:58||2018-09-19 18:29:58
20725||michaels||MICHAELS STORES||||https://storage.googleapis.com/dave-images/images-production/merchants/michaels@3x.png||3174||0||2018-09-19 18:29:44||2018-09-19 18:29:44
20734||petco||Petco||||https://storage.googleapis.com/dave-images/images-production/merchants/petco@3x.png||1491||0||2018-09-19 18:29:56||2018-09-19 18:29:56
20737||white castle||White Castle||||https://storage.googleapis.com/dave-images/images-production/merchants/white-castle@3x.png||1449||0||2018-09-19 18:29:56||2018-09-19 18:29:56
20745||fedex||FedEx||||https://storage.googleapis.com/dave-images/images-production/merchants/fedex@3x-01.png||1219||0||2018-09-19 18:30:00||2018-09-19 18:30:00
20783||sally beauty||SALLY BEAUTY||||https://storage.googleapis.com/dave-images/images-production/merchants/sally-beauty@3x.png||1717||0||2018-09-19 18:29:53||2018-09-19 18:29:53
20796||cinemark theatres||Cinemark Theatres||||https://storage.googleapis.com/dave-images/images-production/merchants/cinemark-theatres@3x-20200416.png||1226||0||2018-09-19 18:30:00||2018-09-19 18:30:00
20802||texaco||Texaco||||https://storage.googleapis.com/dave-images/images-production/merchants/texaco@3x.png||1334||0||2018-09-19 18:29:57||2018-09-19 18:29:57
20810||vons||Vons||||https://storage.googleapis.com/dave-images/images-production/merchants/vons@3x.png||1003||0||2018-09-19 18:30:05||2018-09-19 18:30:05
20813||ulta||ULTA||||https://storage.googleapis.com/dave-images/images-production/merchants/public-storage@3x.png||1652||0||2018-09-19 18:29:54||2018-09-19 18:29:54
20840||cricket wireless||Cricket Wireless||||https://storage.googleapis.com/dave-images/images-production/merchants/cricket-wireless@3x-20200416.png||1927||0||2018-09-19 18:29:52||2018-09-19 18:29:52
20844||olive garden||Olive Garden||||https://storage.googleapis.com/dave-images/images-production/merchants/olive-garden@3x.png||1993||0||2018-09-19 18:29:51||2018-09-19 18:29:51
20851||trader joe||Trader Joe's||||https://storage.googleapis.com/dave-images/images-production/merchants/trader-joes@3x.png||1338||0||2018-09-19 18:29:57||2018-09-19 18:29:57
20891||tim hortons||Tim Hortons||||https://storage.googleapis.com/dave-images/images-production/merchants/tim-hortons@3x.png||1015||0||2018-09-19 18:30:05||2018-09-19 18:30:05
20901||conoco||Conoco||||https://storage.googleapis.com/dave-images/images-production/merchants/conoco@3x.png||1283||0||2018-09-19 18:29:58||2018-09-19 18:29:58
20921||jcpenney||JCPenney||||https://storage.googleapis.com/dave-images/images-production/merchants/jcpenney@3x.png||1912||0||2018-09-19 18:29:52||2018-09-19 18:29:52
20930||forever||FOREVER 21||||undefined||2068||0||2018-09-19 18:30:41||2018-09-19 18:30:41
20946||old navy||Old Navy||||https://storage.googleapis.com/dave-images/images-production/merchants/old-navy@3x.png||2141||0||2018-09-19 18:29:50||2018-09-19 18:29:50
21001||goodwill||Goodwill||||https://storage.googleapis.com/dave-images/images-production/merchants/goodwill@3x.png||2053||0||2018-09-19 18:29:51||2018-09-19 18:29:51
21010||chipotle mexican||Chipotle Mexican Grill||||https://storage.googleapis.com/dave-images/images-production/merchants/chipotle-mexican-grill@3x.png||2235||0||2018-09-19 18:29:50||2018-09-19 18:29:50
21039||state farm||State Farm||||https://storage.googleapis.com/dave-images/images-production/merchants/state-farm@3x-20200416.png||2404||0||2018-09-19 18:29:49||2018-09-19 18:29:49
21040||kwik trip||Kwik Trip||||https://storage.googleapis.com/dave-images/images-production/merchants/kwik-trip@3x.png||732||0||2018-09-19 18:30:12||2018-09-19 18:30:12
21063||five below||Five Below||||https://storage.googleapis.com/dave-images/images-production/merchants/five-below@3x.png||2702||0||2018-09-19 18:29:47||2018-09-19 18:29:47
21074||cook out||Cook Out||||https://storage.googleapis.com/dave-images/images-production/merchants/cook-out@3x.png||2227||0||2018-09-19 18:29:50||2018-09-19 18:29:50
21076||checkers||Checkers and Rally's||||https://storage.googleapis.com/dave-images/images-production/merchants/checkers-and-rallys@3x.png||2630||0||2018-09-19 18:29:48||2018-09-19 18:29:48
21079||petsmart||PetSmart||||https://storage.googleapis.com/dave-images/images-production/merchants/petsmart@3x.png||2612||0||2018-09-19 18:29:48||2018-09-19 18:29:48
